"";"date";"profondeur";"Chl_a";"par";"Turbidite"
"30669";2018-10-09;202.842;0.0979358717434856;0;0.52
"30670";2018-10-09;203.107;0.105;0;0.43
"30671";2018-10-09;203.617;0.12;0;0.34
"30672";2018-10-09;203.882;0.103176470588235;0;0.4
"30673";2018-10-09;204.392;0.112961538461539;0;0.34
"30674";2018-10-09;204.892;0.0962576687116566;0;0.52
"30675";2018-10-09;205.146;0.111840490797545;0;0.56
"30676";2018-10-09;205.646;0.12;0;0.37
"30677";2018-10-09;205.921;0.12;0;0.4
"30678";2018-10-09;206.176;0.12;0;0.46
"30679";2018-10-09;206.442;0.136823529411765;0;0.31
"30680";2018-10-09;206.941;0.12;0;0.31
"30681";2018-10-09;207.451;0.12;0;0.37
"30682";2018-10-09;207.961;0.12;0;0.34
"30683";2018-10-09;208.471;0.12;0;0.31
"30684";2018-10-09;208.736;0.12;0;0.34
"30685";2018-10-09;209.001;0.12;0;0.49
"30686";2018-10-09;209.256;0.12;0;0.43
"30687";2018-10-09;209.766;0.12;0;0.37
"30688";2018-10-09;210.021;0.12;0;0.4
"30689";2018-10-09;210.296;0.12;0;0.34
"30690";2018-10-09;210.806;0.09;0;0.34
"30691";2018-10-09;211.285;0.12;0;0.31
"30692";2018-10-09;211.805;0.12;0;0.34
"30693";2018-10-09;212.305;0.12;0;0.37
"30694";2018-10-09;212.56;0.12;0;0.31
"30695";2018-10-09;212.825;0.12;0;0.34
"30696";2018-10-09;213.325;0.12564417177914;0;0.46
"30697";2018-10-09;213.6;0.142515337423312;0;0.37
"30698";2018-10-09;214.089;0.14388;0;0.37
"30699";2018-10-09;214.385;0.12612;0;0.4
"30700";2018-10-09;214.864;0.12;0;0.49
"30701";2018-10-09;215.129;0.12;0;0.37
"30702";2018-10-09;215.629;0.12;0;0.34
"30703";2018-10-09;215.884;0.12;0;0.31
"30704";2018-10-09;216.149;0.12;0;0.52
"30705";2018-10-09;216.435;0.12;0;0.37
"30706";2018-10-09;216.924;0.12;0;0.37
"30707";2018-10-09;217.179;0.12;0;0.31
"30708";2018-10-09;217.454;0.12;0;0.31
"30709";2018-10-09;217.964;0.12;0;0.31
"30710";2018-10-09;218.484;0.12;0;0.4
"30711";2018-10-09;218.964;0.12;0;0.28
"30712";2018-10-09;219.229;0.12;0;0.37
"30713";2018-10-09;219.484;0.12;0;0.31
"30714";2018-10-09;220.014;0.12;0;0.31
"30715";2018-10-09;220.524;0.12;0;0.34
"30716";2018-10-09;221.044;0.12;0;0.65
"30717";2018-10-09;221.523;0.12;0;0.4
"30718";2018-10-09;221.788;0.12;0;0.37
"30719";2018-10-09;222.043;0.12;0;0.28
"30720";2018-10-09;222.553;0.12;0;0.28
"30721";2018-10-09;223.053;0.12;0;0.49
"30722";2018-10-09;223.318;0.12;0;0.31
"30723";2018-10-09;223.583;0.12;0;0.31
"30724";2018-10-09;224.083;0.141807692307692;0;0.31
"30725";2018-10-09;224.338;0.13644;0;0.34
"30726";2018-10-09;224.592;0.105959999999998;0;0.31
"30727";2018-10-09;224.868;0.106823529411765;0;0.4
"30728";2018-10-09;225.388;0.12;0;0.31
"30729";2018-10-09;225.643;0.12;0;0.28
"30730";2018-10-09;226.163;0.12;0;0.34
"30731";2018-10-09;226.662;0.12;0;0.28
"30732";2018-10-09;227.152;0.12;0;0.34
"30733";2018-10-09;227.448;0.12;0;0.4
"30734";2018-10-09;227.927;0.12;0;0.46
"30735";2018-10-09;228.192;0.12;0;0.34
"30736";2018-10-09;228.488;0.12;0;0.28
"30737";2018-10-09;228.947;0.133924528301886;0;0.34
"30738";2018-10-09;229.467;0.12;0;0.34
"30739";2018-10-09;229.977;0.12;0;0.52
"30740";2018-10-09;230.231;0.12;0;0.34
"30741";2018-10-09;230.527;0.12;0;0.34
"30742";2018-10-09;230.986;0.12;0;0.31
"30743";2018-10-09;231.241;0.12;0;0.56
"30744";2018-10-09;231.516;0.12;0;0.4
"30745";2018-10-09;231.812;0.12;0;0.28
"30746";2018-10-09;232.271;0.143128834355829;0;0.37
"30747";2018-10-09;232.577;0.124355828220859;0;0.34
"30748";2018-10-09;233.097;0.111962264150944;0;0.37
"30749";2018-10-09;233.546;0.12;0;0.34
"30750";2018-10-09;233.831;0.12;0;0.28
"30751";2018-10-09;234.321;0.12;0;0.34
"30752";2018-10-09;234.626;0.12;0;0.4
"30753";2018-10-09;235.126;0.12;0;0.37
"30754";2018-10-09;235.412;0.12;0;0.43
"30755";2018-10-09;235.85;0.12;0;0.4
"30756";2018-10-09;236.125;0.12;0;0.4
"30757";2018-10-09;236.391;0.12;0;0.28
"30758";2018-10-09;236.656;0.12;0;0.34
"30759";2018-10-09;237.145;0.12;0;0.34
"30760";2018-10-09;237.42;0.12;0;0.34
"30761";2018-10-09;237.961;0.12;0;0.28
"30762";2018-10-09;238.399;0.12;0;0.34
"30763";2018-10-09;238.95;0.12;0;0.31
"30764";2018-10-09;239.47;0.12;0;0.28
"30765";2018-10-09;239.745;0.12;0;0.37
"30766";2018-10-09;240.184;0.12;0;0.71
"30767";2018-10-09;240.449;0.12;0;0.25
"30768";2018-10-09;240.714;0.12;0;0.31
"30769";2018-10-09;241.234;0.12;0;0.31
"30770";2018-10-09;241.734;0.134409448818898;0;0.43
"30771";2018-10-09;242.234;0.12792;0;0.4
"30772";2018-10-09;242.529;0.12;0;0.31
"30773";2018-10-09;243.019;0.12;0;0.34
"30774";2018-10-09;243.549;0.12;0;0.37
"30775";2018-10-09;244.059;0.12;0;0.34
"30776";2018-10-09;244.528;0.12;0;0.28
"30777";2018-10-09;244.793;0.12;0;0.28
"30778";2018-10-09;245.313;0.12;0;0.49
"30779";2018-10-09;245.588;0.12;0;0.43
"30780";2018-10-09;245.843;0.12;0;0.31
"30781";2018-10-09;246.108;0.12;0;0.34
"30782";2018-10-09;246.374;0.12;0;0.59
"30783";2018-10-09;246.904;0.12;0;0.37
"30784";2018-10-09;247.363;0.12;0;0.37
"30785";2018-10-09;247.648;0.12;0;0.37
"30786";2018-10-09;248.138;0.12;0;0.28
"30787";2018-10-09;248.403;0.12;0;0.4
"30788";2018-10-09;248.678;0.12;0;0.37
"30789";2018-10-09;249.137;0.12;0;0.28
"30790";2018-10-09;249.392;0.12;0;0.59
"30791";2018-10-09;249.688;0.12;0;0.28
"30792";2018-10-09;249.943;0.12;0;0.34
"30793";2018-10-09;250.452;0.128098159509203;0;0.59
"30794";2018-10-09;250.718;0.14441717791411;0;0.34
"30795";2018-10-09;251.187;0.136075471698112;0;0.4
"30796";2018-10-09;251.452;0.12;0;0.31
"30797";2018-10-09;251.972;0.12;0;0.25
"30798";2018-10-09;252.227;0.12;0;0.49
"30799";2018-10-09;252.492;0.12;0;0.34
"30800";2018-10-09;253.002;0.12;0;0.8
"30801";2018-10-09;253.522;0.12;0;0.25
"30802";2018-10-09;253.991;0.12;0;0.28
"30803";2018-10-09;254.256;0.12;0;0.4
"30804";2018-10-09;254.786;0.12;0;0.28
"30805";2018-10-09;255.276;0.12;0;0.28
"30806";2018-10-09;255.786;0.12;0;0.37
"30807";2018-10-09;256.306;0.12;0;0.34
"30808";2018-10-09;256.581;0.12;0;0.31
"30809";2018-10-09;257.07;0.12;0;0.37
"30810";2018-10-09;257.325;0.12;0;0.34
"30811";2018-10-09;257.611;0.12;0;0.31
"30812";2018-10-09;258.08;0.12;0;0.31
"30813";2018-10-09;258.345;0.12;0;0.43
"30814";2018-10-09;258.6;0.12;0;0.31
"30815";2018-10-09;259.1;0.12;0;0.34
"30816";2018-10-09;259.365;0.12;0;0.31
"30817";2018-10-09;259.885;0.12;0;0.4
"30818";2018-10-09;260.425;0.18;0;0.43
"30819";2018-10-09;260.915;0.164000000000009;0;0.31
"30820";2018-10-09;261.414;0.18;0;0.31
"30821";2018-10-09;261.669;0.18;0;0.46
"30822";2018-10-09;261.934;0.18;0;0.52
"30823";2018-10-09;262.2;0.18;0;0.25
"30824";2018-10-09;262.699;0.18;0;0.22
"30825";2018-10-09;262.975;0.18;0;0.25
"30826";2018-10-09;263.26;0.18;0;0.25
"30827";2018-10-09;263.699;0.151346938775513;0;0.25
"30828";2018-10-09;263.974;0.18;0;0.22
"30829";2018-10-09;264.484;0.154472727272726;0;0.31
"30830";2018-10-09;264.973;0.1777358490566;0;0.28
"30831";2018-10-09;265.259;0.155020408163265;0;0.28
"30832";2018-10-09;265.758;0.18;0;0.37
"30833";2018-10-09;266.278;0.18;0;0.37
"30834";2018-10-09;266.788;0.177321428571424;0;0.31
"30835";2018-10-09;267.278;0.183169811320757;0;0.31
"30836";2018-10-09;267.553;0.215338345864661;0;0.31
"30837";2018-10-09;267.818;0.18;0;0.43
"30838";2018-10-09;268.348;0.189959183673475;0;0.28
"30839";2018-10-09;268.828;0.18;0;0.37
"30840";2018-10-09;269.093;0.186891891891897;0;0.46
"30841";2018-10-09;269.348;0.2182905982906;0;0.4
"30842";2018-10-09;269.603;0.18;0;0.34
"30843";2018-10-09;270.092;0.177551020408166;0;0.4
"30844";2018-10-09;270.347;0.153543307086611;0;0.34
"30845";2018-10-09;270.602;0.18;0;0.34
"30846";2018-10-09;270.888;0.18;0;0.4
"30847";2018-10-09;271.142;0.18;0;0.34
"30848";2018-10-09;271.652;0.153529411764703;0;0.4
"30849";2018-10-09;272.142;0.152470588235296;0;0.31
"30850";2018-10-09;272.407;0.18;0;0.31
"30851";2018-10-09;272.692;0.171647058823526;0;0.34
"30852";2018-10-09;273.162;0.15;0;0.34
"30853";2018-10-09;273.427;0.18;0;0.31
"30854";2018-10-09;273.702;0.174000000000001;0;0.4
"30855";2018-10-09;274.181;0.178775510204083;0;0.46
"30856";2018-10-09;274.701;0.153688524590167;0;0.34
"30857";2018-10-09;274.977;0.173921568627455;0;0.46
"30858";2018-10-09;275.476;0.174979591836735;0;0.49
"30859";2018-10-09;275.966;0.15;0;0.37
"30860";2018-10-09;276.221;0.178595744680848;0;0.34
"30861";2018-10-09;276.486;0.15;0;0.37
"30862";2018-10-09;276.771;0.15;0;0.34
"30863";2018-10-09;277.251;0.18;0;0.37
"30864";2018-10-09;277.506;0.176352941176477;0;0.37
"30865";2018-10-09;277.771;0.155020408163265;0;0.37
"30866";2018-10-09;278.036;0.173094339622644;0;0.37
"30867";2018-10-09;278.525;0.175844594594595;0;0.43
"30868";2018-10-09;278.78;0.15;0;0.43
"30869";2018-10-09;279.035;0.152352941176475;0;0.37
"30870";2018-10-09;279.29;0.177540983606553;0;0.37
"30871";2018-10-09;279.545;0.15;0;0.56
"30872";2018-10-09;279.8;0.15;0;0.4
"30873";2018-10-09;280.065;0.15;0;0.49
"30874";2018-10-09;280.33;0.15;0;0.49
"30875";2018-10-09;280.82;0.15364705882353;0;0.34
"30876";2018-10-09;281.085;0.175358490566039;0;0.4
"30877";2018-10-09;281.584;0.151224489795917;0;0.4
"30878";2018-10-09;281.87;0.18;0;0.31
"30879";2018-10-09;282.37;0.15;0;0.34
"30880";2018-10-09;282.879;0.15;0;0.49
"30881";2018-10-09;283.145;0.15;0;0.37
"30882";2018-10-09;283.634;0.157587412587414;0;0.43
"30883";2018-10-09;283.889;0.22;0;0.59
"30884";2018-10-09;284.409;0.15;0;0.31
"30885";2018-10-09;284.919;0.15;0;0.34
"30886";2018-10-09;285.184;0.15;0;0.34
"30887";2018-10-09;285.439;0.15;0;0.4
"30888";2018-10-09;285.959;0.156905660377356;0;0.37
"30889";2018-10-09;286.428;0.152181818181816;0;0.49
"30890";2018-10-09;286.703;0.18;0;0.28
"30891";2018-10-09;286.958;0.18;0;0.4
"30892";2018-10-09;287.213;0.176603773584902;0;0.37
"30893";2018-10-09;287.468;0.152459016393447;0;0.37
"30894";2018-10-09;287.978;0.18;0;0.37
"30895";2018-10-09;288.233;0.1774358974359;0;0.34
"30896";2018-10-09;288.733;0.18;0;0.43
"30897";2018-10-09;288.988;0.18;0;0.37
"30898";2018-10-09;289.242;0.18;0;0.43
"30899";2018-10-09;289.508;0.18;0;0.34
"30900";2018-10-09;289.773;0.18;0;0.43
"30901";2018-10-09;290.283;0.18;0;0.34
"30902";2018-10-09;290.782;0.15;0;0.34
"30903";2018-10-09;291.047;0.155349650349655;0;0.52
"30904";2018-10-09;291.333;0.173461538461534;0;0.37
"30905";2018-10-09;291.802;0.181639344262303;0;0.37
"30906";2018-10-09;292.322;0.15445652173913;0;0.4
"30907";2018-10-09;292.587;0.18;0;0.46
"30908";2018-10-09;292.852;0.18;0;0.52
"30909";2018-10-09;293.332;0.18;0;0.43
"30910";2018-10-09;293.617;0.18;0;0.52
"30911";2018-10-09;294.096;0.153529411764709;0;0.37
"30912";2018-10-09;294.351;0.18;0;0.77
"30913";2018-10-09;294.606;0.18;0;0.37
"30914";2018-10-09;294.912;0.18;0;0.46
"30915";2018-10-09;295.371;0.183149606299209;0;0.46
"30916";2018-10-09;295.626;0.216842105263164;0;0.46
"30917";2018-10-09;295.881;0.18;0;0.49
"30918";2018-10-09;296.146;0.18;0;0.49
"30919";2018-10-09;296.646;0.18;0;0.49
"30920";2018-10-09;296.921;0.18;0;0.71
"30921";2018-10-09;297.176;0.18;0;0.56
"30922";2018-10-09;297.441;0.18;0;0.65
"30923";2018-10-09;297.92;0.18;0;0.71
"30924";2018-10-09;298.216;0.18;0;0.71
"30925";2018-10-09;298.685;0.18;0;0.65
"30926";2018-10-09;298.95;0.187636363636357;0;0.74
"30927";2018-10-09;299.215;0.2474358974359;0;0.71
"30928";2018-10-09;299.725;0.18;0;0.8
"30929";2018-10-09;300.225;0.22;0;0.74
"30930";2018-10-09;300.745;0.185061224489797;0;0.8
"30931";2018-10-09;301.245;0.18135135135135;0;0.8
"30932";2018-10-09;301.51;0.213568627450981;0;0.77
"30933";2018-10-09;301.765;0.18;0;0.83
"30934";2018-10-09;302.285;0.22;0;0.74
"30935";2018-10-09;302.774;0.18;0;0.71
"30936";2018-10-09;303.08;0.18;0;0.89
"30937";2018-10-09;303.539;0.181639344262293;0;0.74
"30938";2018-10-09;303.814;0.214265734265735;0;0.83
"30939";2018-10-09;304.304;0.18;0;0.96
"30940";2018-10-09;304.579;0.185982905982901;0;0.93
"30941";2018-10-09;304.854;0.234472727272731;0;0.86
"30942";2018-10-09;305.323;0.218297872340427;0;0.93
"30943";2018-10-09;305.599;0.18;0;0.86
"30944";2018-10-09;305.864;0.18;0;1.02
"30945";2018-10-09;306.363;0.215294117647063;0;0.89
"30946";2018-10-09;306.853;0.18;0;0.96
"30947";2018-10-09;307.118;0.181785714285713;0;0.96
"30948";2018-10-09;307.618;0.18;0;0.89
"30949";2018-10-24;0.173;3.52;1948.25;0.4
"30950";2018-10-24;0.642;3.52;1245.12;0.34
"30951";2018-10-24;1.132;3.79448;803.42;0.4
"30952";2018-10-24;1.397;3.43408;873.6;0.43
"30953";2018-10-24;1.652;3.346;833.7;0.49
"30954";2018-10-24;1.907;3.4656;832.32;0.65
"30955";2018-10-24;2.172;3.6776;663.22;0.46
"30956";2018-10-24;2.661;3.7304;513.1;0.56
"30957";2018-10-24;2.937;3.6568;458.29;0.52
"30958";2018-10-24;3.202;3.50264;460.99;0.56
"30959";2018-10-24;3.712;2.8688;464.17;0.49
"30960";2018-10-24;4.211;2.65513333333333;347.71;0.52
"30961";2018-10-24;4.466;2.77413333333333;303.34;0.43
"30962";2018-10-24;4.721;2.89313333333333;275.56;0.49
"30963";2018-10-24;4.986;2.78585;259.38;0.46
"30964";2018-10-24;5.241;2.6036;247.64;0.52
"30965";2018-10-24;5.751;2.32932;222.96;0.56
"30966";2018-10-24;6.027;2.1573;200.5;0.59
"30967";2018-10-24;6.526;2.00133333333333;170.23;0.49
"30968";2018-10-24;7.016;1.9036;148.25;0.49
"30969";2018-10-24;7.291;1.7936;138.78;0.49
"30970";2018-10-24;7.801;2.00912;122.89;0.46
"30971";2018-10-24;8.3;1.57;111.21;0.65
"30972";2018-10-24;8.566;1.71186666666667;106.78;0.59
"30973";2018-10-24;8.821;1.65928;101.67;0.52
"30974";2018-10-24;9.075;1.578;98.42;0.52
"30975";2018-10-24;9.585;1.3954;92.96;0.52
"30976";2018-10-24;10.105;1.506;78.58;0.49
"30977";2018-10-24;10.605;1.3875;71.53;0.46
"30978";2018-10-24;10.891;1.2445;68.22;0.49
"30979";2018-10-24;11.38;1.14;64.9;0.59
"30980";2018-10-24;11.88;1.1376;56.97;0.49
"30981";2018-10-24;12.39;1.08;51.27;0.46
"30982";2018-10-24;12.644;1.0312;48.17;0.49
"30983";2018-10-24;12.92;1.078;44.5;0.46
"30984";2018-10-24;13.409;1.05;42.52;0.43
"30985";2018-10-24;13.695;1.05;46.76;0.49
"30986";2018-10-24;14.174;0.99;41.77;0.4
"30987";2018-10-24;14.439;1.00434;40.06;0.43
"30988";2018-10-24;14.694;1.01964;38.58;0.4
"30989";2018-10-24;14.949;0.97518;37.42;0.4
"30990";2018-10-24;15.214;0.9314;41.17;0.4
"30991";2018-10-24;15.724;0.97344;37.3;0.37
"30992";2018-10-24;15.989;0.98934;34.5;0.37
"30993";2018-10-24;16.244;0.895866666666667;35.31;0.43
"30994";2018-10-24;16.509;0.93;34.4;0.4
"30995";2018-10-24;16.999;0.93;31.09;0.4
"30996";2018-10-24;17.519;1.16355;30.71;0.43
"30997";2018-10-24;17.774;1.06515;29.25;0.37
"30998";2018-10-24;18.273;0.96098;26.49;0.43
"30999";2018-10-24;18.538;1.0124;25.26;0.43
"31000";2018-10-24;18.793;0.9614;24.06;0.37
"31001";2018-10-24;19.293;0.93105;21.93;0.34
"31002";2018-10-24;19.568;0.840666666666667;20.88;0.37
"31003";2018-10-24;20.078;0.927066666666666;19.2;0.37
"31004";2018-10-24;20.333;0.869420000000001;18.36;0.37
"31005";2018-10-24;20.833;0.744080000000001;16.4;0.34
"31006";2018-10-24;21.088;0.68288;15.28;0.34
"31007";2018-10-24;21.353;0.755900000000001;13.28;0.37
"31008";2018-10-24;21.618;0.6818;11.16;0.34
"31009";2018-10-24;22.128;0.69632;8.89;0.31
"31010";2018-10-24;22.627;0.68;9.05;0.34
"31011";2018-10-24;22.882;0.734600000000001;8.19;0.31
"31012";2018-10-24;23.402;0.64988;7.2;0.28
"31013";2018-10-24;23.923;0.61724;6.41;0.28
"31014";2018-10-24;24.177;0.58676;6.07;0.34
"31015";2018-10-24;24.667;0.56;5.37;0.28
"31016";2018-10-24;24.922;0.6044;4.96;0.25
"31017";2018-10-24;25.218;0.60692;4.73;0.25
"31018";2018-10-24;25.697;0.52105;4.42;0.25
"31019";2018-10-24;25.972;0.52;4.23;0.22
"31020";2018-10-24;26.237;0.5163;4.08;0.25
"31021";2018-10-24;26.492;0.4908;3.97;0.31
"31022";2018-10-24;26.768;0.45784;3.86;0.31
"31023";2018-10-24;27.226;0.43;3.61;0.34
"31024";2018-10-24;27.481;0.511450000000001;3.49;0.31
"31025";2018-10-24;27.757;0.4172;3.32;0.28
"31026";2018-10-24;28.032;0.42784;3.15;0.25
"31027";2018-10-24;28.532;0.4096;2.9;0.31
"31028";2018-10-24;29.031;0.46228;2.71;0.28
"31029";2018-10-24;29.531;0.43;2.55;0.28
"31030";2018-10-24;29.796;0.41824;2.48;0.28
"31031";2018-10-24;30.306;0.4312;2.36;0.31
"31032";2018-10-24;30.571;0.4842;2.31;0.28
"31033";2018-10-24;30.836;0.4;2.3;0.25
"31034";2018-10-24;31.091;0.4;2.33;0.25
"31035";2018-10-24;31.621;0.40252;2.37;0.22
"31036";2018-10-24;32.111;0.4589;2.56;0.28
"31037";2018-10-24;32.621;0.48496;2.48;0.25
"31038";2018-10-24;32.876;0.423760000000001;2.19;0.28
"31039";2018-10-24;33.131;0.37;1.94;0.25
"31040";2018-10-24;33.416;0.3732;1.86;0.28
"31041";2018-10-24;33.671;0.424199999999999;1.77;0.22
"31042";2018-10-24;34.16;0.43;1.59;0.25
"31043";2018-10-24;34.67;0.56;1.43;0.25
"31044";2018-10-24;34.946;0.42172;1.37;0.25
"31045";2018-10-24;35.466;0.3499;1.38;0.25
"31046";2018-10-24;35.935;0.42025;1.41;0.25
"31047";2018-10-24;36.21;0.43;1.43;0.25
"31048";2018-10-24;36.74;0.3868;1.37;0.25
"31049";2018-10-24;37.281;0.382149999999999;1.55;0.28
"31050";2018-10-24;37.729;0.44935;1.47;0.25
"31051";2018-10-24;37.995;0.372250000000001;1.32;0.28
"31052";2018-10-24;38.494;0.34036;1.36;0.25
"31053";2018-10-24;38.79;0.311;1.35;0.28
"31054";2018-10-24;39.249;0.3349;1.14;0.28
"31055";2018-10-24;39.565;0.3135;1.01;0.34
"31056";2018-10-24;40.034;0.36208;0.93;0.28
"31057";2018-10-24;40.534;0.31792;1.02;0.28
"31058";2018-10-24;40.799;0.28015;0.94;0.25
"31059";2018-10-24;41.074;0.28;0.83;0.28
"31060";2018-10-24;41.339;0.28;0.76;0.25
"31061";2018-10-24;41.829;0.25;0.7;0.28
"31062";2018-10-24;42.094;0.25;0.69;0.28
"31063";2018-10-24;42.594;0.36856;0.63;0.28
"31064";2018-10-24;43.103;0.23782;0.58;0.28
"31065";2018-10-24;43.358;0.22252;0.56;0.34
"31066";2018-10-24;43.623;0.22;0.53;0.28
"31067";2018-10-24;44.123;0.23338;0.54;0.28
"31068";2018-10-24;44.398;0.24988;0.55;0.25
"31069";2018-10-24;44.888;0.2482;0.57;0.28
"31070";2018-10-24;45.153;0.2247;0.6;0.28
"31071";2018-10-24;45.408;0.22;0.62;0.25
"31072";2018-10-24;45.908;0.22;0.55;0.25
"31073";2018-10-24;46.163;0.22;0.53;0.22
"31074";2018-10-24;46.428;0.2744;0.52;0.28
"31075";2018-10-24;46.693;0.221400000000001;0.48;0.25
"31076";2018-10-24;47.182;0.18144;0.41;0.28
"31077";2018-10-24;47.447;0.212933333333334;0.42;0.34
"31078";2018-10-24;47.713;0.22;0.48;0.28
"31079";2018-10-24;48.222;0.22;0.55;0.25
"31080";2018-10-24;48.487;0.22;0.55;0.28
"31081";2018-10-24;48.997;0.22;0.53;0.25
"31082";2018-10-24;49.252;0.186399999999999;0.52;0.25
"31083";2018-10-24;49.752;0.19984;0.47;0.25
"31084";2018-10-24;50.017;0.18;0.44;0.25
"31085";2018-10-24;50.272;0.18;0.38;0.25
"31086";2018-10-24;50.782;0.18;0.28;0.25
"31087";2018-10-24;51.037;0.21318;0.25;0.31
"31088";2018-10-24;51.302;0.249533333333333;0.25;0.25
"31089";2018-10-24;51.557;0.190033333333333;0.25;0.28
"31090";2018-10-24;51.812;0.19696;0.24;0.25
"31091";2018-10-24;52.067;0.21736;0.22;0.31
"31092";2018-10-24;52.322;0.20224;0.21;0.25
"31093";2018-10-24;52.577;0.18184;0.21;0.28
"31094";2018-10-24;53.107;0.18;0.2;0.25
"31095";2018-10-24;53.606;0.1794;0.2;0.25
"31096";2018-10-24;53.861;0.1539;0.2;0.28
"31097";2018-10-24;54.361;0.15;0.22;0.25
"31098";2018-10-24;54.616;0.15096;0.25;0.34
"31099";2018-10-24;54.881;0.16686;0.26;0.28
"31100";2018-10-24;55.136;0.1848;0.26;0.28
"31101";2018-10-24;55.401;0.219766666666666;0.25;0.25
"31102";2018-10-24;55.901;0.17814;0.24;0.28
"31103";2018-10-24;56.156;0.213839999999999;0.24;0.25
"31104";2018-10-24;56.431;0.20152;0.24;0.25
"31105";2018-10-24;56.921;0.1479;0.22;0.28
"31106";2018-10-24;57.175;0.122500000000001;0.22;0.31
"31107";2018-10-24;57.43;0.143;0.21;0.31
"31108";2018-10-24;57.685;0.1611;0.2;0.28
"31109";2018-10-24;57.961;0.17766;0.2;0.25
"31110";2018-10-24;58.46;0.15;0.19;0.25
"31111";2018-10-24;58.98;0.12;0.18;0.25
"31112";2018-10-24;59.235;0.12;0.18;0.25
"31113";2018-10-24;59.735;0.12;0.15;0.28
"31114";2018-10-24;59.99;0.1485;0.15;0.31
"31115";2018-10-24;60.265;0.1871;0.15;0.28
"31116";2018-10-24;60.755;0.1775;0.15;0.25
"31117";2018-10-24;61.03;0.131666666666667;0.14;0.25
"31118";2018-10-24;61.295;0.12;0.12;0.25
"31119";2018-10-24;61.785;0.1089;0.1;0.28
"31120";2018-10-24;62.06;0.0923999999999999;0.1;0.28
"31121";2018-10-24;62.315;0.1029;0.1;0.25
"31122";2018-10-24;62.57;0.1182;0.1;0.31
"31123";2018-10-24;63.069;0.12;0.09;0.28
"31124";2018-10-24;63.324;0.128;0.09;0.28
"31125";2018-10-24;63.61;0.218;0.08;0.28
"31126";2018-10-24;64.12;0.117999999999999;0.09;0.31
"31127";2018-10-24;64.609;0.09;0.08;0.25
"31128";2018-10-24;64.885;0.09;0.07;0.28
"31129";2018-10-24;65.374;0.0615600000000006;0.06;0.25
"31130";2018-10-24;65.639;0.0838999999999992;0.05;0.28
"31131";2018-10-24;66.149;0.09;0.05;0.28
"31132";2018-10-24;66.414;0.0579000000000005;0.05;0.28
"31133";2018-10-24;66.914;0.0488400000000004;0.04;0.28
"31134";2018-10-24;67.169;0.0531;0.04;0.25
"31135";2018-10-24;67.689;0.03;0.04;0.22
"31136";2018-10-24;67.944;0.03;0.04;0.22
"31137";2018-10-24;68.454;0.0332399999999993;0.03;0.31
"31138";2018-10-24;68.953;0.06;0.03;0.28
"31139";2018-10-24;69.208;0.06;0.03;0.22
"31140";2018-10-24;69.483;0.0517000000000001;0.03;0.28
"31141";2018-10-24;70.004;0.0482400000000001;0.03;0.31
"31142";2018-10-24;70.493;0.0307000000000005;0.03;0.28
"31143";2018-10-24;71.003;0.03;0.03;0.28
"31144";2018-10-24;71.258;0.03;0.03;0.31
"31145";2018-10-24;71.523;0.03;0.02;0.25
"31146";2018-10-24;72.033;0.0319800000000001;0.02;0.22
"31147";2018-10-24;72.553;0.0568200000000002;0.02;0.28
"31148";2018-10-24;73.052;0.0331200000000004;0.02;0.25
"31149";2018-10-24;73.307;0.0484200000000001;0.02;0.28
"31150";2018-10-24;73.573;0.06;0.02;0.28
