"";"date";"profondeur";"Chl_a"
"7546";2017-06-01;12.492;7.78
"7547";2017-06-01;13.001;7.19
"7548";2017-06-01;13.511;7.22
"7549";2017-06-01;14.011;7.81
"7550";2017-06-01;14.276;7.41
"7551";2017-06-01;14.531;7.78
"7552";2017-06-01;14.786;7.41
"7553";2017-06-01;15.041;8.12
"7554";2017-06-01;15.296;8.09
"7555";2017-06-01;15.551;8.15
"7556";2017-06-01;15.806;8.89
"7557";2017-06-01;16.061;9.08
"7558";2017-06-01;16.315;9.45
"7559";2017-06-01;16.57;8.7
"7560";2017-06-01;16.825;7.99
"7561";2017-06-01;17.09;8.12
"7562";2017-06-01;17.345;7.81
"7563";2017-06-01;17.61;7.44
"7564";2017-06-01;18.11;6.45
"7565";2017-06-01;18.365;6.02
"7566";2017-06-01;18.62;6.3
"7567";2017-06-01;18.885;6.36
"7568";2017-06-01;19.14;5.96
"7569";2017-06-01;19.65;6.57
"7570";2017-06-01;20.17;5.8
"7571";2017-06-01;20.67;5.25
"7572";2017-06-01;20.925;5.77
"7573";2017-06-01;21.19;6.27
"7574";2017-06-01;21.445;6.11
"7575";2017-06-01;21.7;5.99
"7576";2017-06-01;22.199;6.54
"7577";2017-06-01;22.454;5.43
"7578";2017-06-01;22.719;5.77
"7579";2017-06-01;22.995;5.8
"7580";2017-06-01;23.484;5.53
"7581";2017-06-01;23.994;5.59
"7582";2017-06-01;24.249;6.02
"7583";2017-06-01;24.524;6.05
"7584";2017-06-01;25.014;5.65
"7585";2017-06-01;25.289;5.25
"7586";2017-06-01;25.778;5.25
"7587";2017-06-01;26.044;4.41
"7588";2017-06-01;26.329;4.29
"7589";2017-06-01;26.829;4.35
"7590";2017-06-01;27.318;4.23
"7591";2017-06-01;27.583;3.43
"7592";2017-06-01;27.848;3.67
"7593";2017-06-01;28.103;3.67
"7594";2017-06-01;28.613;4.17
"7595";2017-06-01;28.868;3.36
"7596";2017-06-01;29.133;3.52
"7597";2017-06-01;29.653;2.87
"8347";2017-06-20;0.286;0.22
"8348";2017-06-20;0.765;0.34
"8349";2017-06-20;1.02;0.34
"8350";2017-06-20;1.519;0.43
"8351";2017-06-20;2.029;0.59
"8352";2017-06-20;2.284;0.68
"8353";2017-06-20;2.559;0.74
"8354";2017-06-20;2.814;0.74
"8355";2017-06-20;3.324;0.62
"8356";2017-06-20;3.844;0.77
"8357";2017-06-20;4.324;0.77
"8358";2017-06-20;4.589;0.89
"8359";2017-06-20;5.129;0.86
"8360";2017-06-20;5.384;0.89
"8361";2017-06-20;5.884;1.02
"8362";2017-06-20;6.404;0.86
"8363";2017-06-20;6.893;1.02
"8364";2017-06-20;7.148;0.96
"8365";2017-06-20;7.658;0.99
"8366";2017-06-20;7.913;1.08
"8367";2017-06-20;8.168;1.02
"8368";2017-06-20;8.423;1.05
"8369";2017-06-20;8.678;1.14
"8370";2017-06-20;8.933;1.3
"8371";2017-06-20;9.218;1.27
"8372";2017-06-20;9.708;1.48
"8373";2017-06-20;10.228;1.51
"8374";2017-06-20;10.727;1.79
"8375";2017-06-20;10.993;1.76
"8376";2017-06-20;11.247;1.7
"8377";2017-06-20;11.757;2.07
"8378";2017-06-20;12.257;2.13
"8379";2017-06-20;12.512;1.54
"8380";2017-06-20;12.767;1.54
"8381";2017-06-20;13.032;2.01
"8382";2017-06-20;13.542;1.88
"8383";2017-06-20;13.807;2.04
"8384";2017-06-20;14.072;2.28
"8385";2017-06-20;14.572;2.35
"8386";2017-06-20;14.827;2.16
"8387";2017-06-20;15.347;2.87
"8388";2017-06-20;15.836;3.02
"8389";2017-06-20;16.112;2.93
"8390";2017-06-20;16.387;3.02
"8391";2017-06-20;16.866;2.9
"8392";2017-06-20;17.121;3.46
"8393";2017-06-20;17.376;3.8
"8394";2017-06-20;17.641;3.73
"8395";2017-06-20;18.141;3.64
"8396";2017-06-20;18.416;3.92
"8397";2017-06-20;18.681;3.89
"8398";2017-06-20;19.171;4.17
"8399";2017-06-20;19.681;4.57
"8400";2017-06-20;19.935;4.78
"8401";2017-06-20;20.19;5.9
"8402";2017-06-20;20.445;5.83
"8403";2017-06-20;20.7;4.85
"8404";2017-06-20;20.965;6.11
"8405";2017-06-20;21.22;6.98
"8406";2017-06-20;21.475;7.22
"8407";2017-06-20;21.74;8.27
"8408";2017-06-20;22.26;8.21
"8409";2017-06-20;22.791;8.7
"8410";2017-06-20;23.28;7.66
"8411";2017-06-20;23.535;6.48
"8412";2017-06-20;24.055;5.25
"8413";2017-06-20;24.545;5.25
"8414";2017-06-20;24.82;4.91
"8415";2017-06-20;25.299;4.41
"8416";2017-06-20;25.574;4.85
"8417";2017-06-20;26.084;4.94
"8418";2017-06-20;26.339;3.58
"8419";2017-06-20;26.839;3.7
"8420";2017-06-20;27.094;3.73
"8421";2017-06-20;27.349;4.07
"8422";2017-06-20;27.624;3.61
"8423";2017-06-20;27.879;3.77
"8424";2017-06-20;28.154;3.4
"8425";2017-06-20;28.644;3.36
"8426";2017-06-20;28.899;3.58
"8427";2017-06-20;29.164;3.58
"8428";2017-06-20;29.674;2.81
"9179";2017-07-04;0.286;0
"9180";2017-07-04;0.806;0.25
"9181";2017-07-04;1.346;0.25
"9182";2017-07-04;1.825;0.34
"9183";2017-07-04;2.315;0.43
"9184";2017-07-04;2.58;0.49
"9185";2017-07-04;2.855;0.59
"9186";2017-07-04;3.334;0.52
"9187";2017-07-04;3.6;0.62
"9188";2017-07-04;3.855;0.68
"9189";2017-07-04;4.12;0.74
"9190";2017-07-04;4.64;0.71
"9191";2017-07-04;5.139;0.74
"9192";2017-07-04;5.659;0.74
"9193";2017-07-04;6.169;0.77
"9194";2017-07-04;6.679;0.96
"9195";2017-07-04;7.23;1.05
"9196";2017-07-04;7.719;1.17
"9197";2017-07-04;8.219;1.39
"9198";2017-07-04;8.474;1.45
"9199";2017-07-04;8.729;1.42
"9200";2017-07-04;8.994;1.42
"9201";2017-07-04;9.483;1.57
"9202";2017-07-04;9.759;1.76
"9203";2017-07-04;10.014;1.73
"9204";2017-07-04;10.534;2.13
"9205";2017-07-04;11.044;2.28
"9206";2017-07-04;11.553;2.25
"9207";2017-07-04;11.808;2.31
"9208";2017-07-04;12.328;2.31
"9209";2017-07-04;12.818;2.1
"9210";2017-07-04;13.083;2.19
"9211";2017-07-04;13.572;2.28
"9212";2017-07-04;13.827;1.91
"9213";2017-07-04;14.082;1.91
"9214";2017-07-04;14.347;1.54
"9215";2017-07-04;14.602;1.45
"9216";2017-07-04;14.857;1.64
"9217";2017-07-04;15.133;1.7
"9218";2017-07-04;15.622;1.64
"9219";2017-07-04;15.897;1.73
"9220";2017-07-04;16.152;1.73
"9221";2017-07-04;16.672;2.35
"9222";2017-07-04;17.162;2.31
"9223";2017-07-04;17.682;2.56
"9224";2017-07-04;18.182;2.47
"9225";2017-07-04;18.436;2.38
"9226";2017-07-04;18.691;2.53
"9227";2017-07-04;18.957;2.44
"9228";2017-07-04;19.466;2.81
"9229";2017-07-04;19.721;3.06
"9230";2017-07-04;19.986;3.61
"9231";2017-07-04;20.262;3.73
"9232";2017-07-04;20.751;4.38
"9233";2017-07-04;21.016;3.73
"9234";2017-07-04;21.526;4.57
"9235";2017-07-04;21.791;4.88
"9236";2017-07-04;22.301;5.43
"9237";2017-07-04;22.791;5.53
"9238";2017-07-04;23.321;5.56
"9239";2017-07-04;23.81;5
"9240";2017-07-04;24.086;4.66
"9241";2017-07-04;24.341;4.32
"9242";2017-07-04;24.596;3.92
"9243";2017-07-04;25.085;3.92
"9244";2017-07-04;25.34;3.52
"9245";2017-07-04;25.605;3.46
"9246";2017-07-04;26.115;2.93
"9247";2017-07-04;26.37;3.49
"9248";2017-07-04;26.625;3.77
"9249";2017-07-04;26.88;3.09
"9250";2017-07-04;27.135;2.75
"9251";2017-07-04;27.39;2.31
"9252";2017-07-04;27.655;3.73
"9253";2017-07-04;27.93;1.91
"9254";2017-07-04;28.409;2.16
"9255";2017-07-04;28.674;2.16
"9256";2017-07-04;29.194;1.98
"9257";2017-07-04;29.694;1.57
"9258";2017-07-04;29.98;2.04
"10004";2017-07-18;0.632;0.28
"10005";2017-07-18;1.122;0.31
"10006";2017-07-18;1.387;0.31
"10007";2017-07-18;1.642;0.37
"10008";2017-07-18;2.141;0.43
"10009";2017-07-18;2.672;0.52
"10010";2017-07-18;3.182;0.56
"10011";2017-07-18;3.702;0.71
"10012";2017-07-18;4.191;0.65
"10013";2017-07-18;4.691;0.83
"10014";2017-07-18;4.946;0.8
"10015";2017-07-18;5.211;0.83
"10016";2017-07-18;5.721;0.93
"10017";2017-07-18;6.251;1.02
"10018";2017-07-18;6.751;1.08
"10019";2017-07-18;7.026;1.11
"10020";2017-07-18;7.505;1.27
"10021";2017-07-18;7.77;1.23
"10022";2017-07-18;8.025;1.33
"10023";2017-07-18;8.29;1.51
"10024";2017-07-18;8.81;1.57
"10025";2017-07-18;9.3;1.73
"10026";2017-07-18;9.565;1.79
"10027";2017-07-18;9.82;2.01
"10028";2017-07-18;10.075;2.07
"10029";2017-07-18;10.34;2.22
"10030";2017-07-18;10.84;3.02
"10031";2017-07-18;11.105;2.78
"10032";2017-07-18;11.37;2.69
"10033";2017-07-18;11.859;2.41
"10034";2017-07-18;12.145;2.5
"10035";2017-07-18;12.655;2.47
"10036";2017-07-18;13.144;2.65
"10037";2017-07-18;13.399;2.72
"10038";2017-07-18;13.664;2.59
"10039";2017-07-18;14.164;2.65
"10040";2017-07-18;14.449;2.84
"10041";2017-07-18;14.949;2.99
"10042";2017-07-18;15.428;3.12
"10043";2017-07-18;15.714;3.27
"10044";2017-07-18;15.969;5
"10045";2017-07-18;16.224;4.35
"10046";2017-07-18;16.723;5.49
"10047";2017-07-18;16.999;6.11
"10048";2017-07-18;17.254;6.14
"10049";2017-07-18;17.753;4.6
"10050";2017-07-18;18.284;8.67
"10051";2017-07-18;18.783;8.18
"10052";2017-07-18;19.283;9.66
"10053";2017-07-18;19.568;9.82
"10054";2017-07-18;20.048;8.64
"10055";2017-07-18;20.323;7.28
"10056";2017-07-18;20.843;7.59
"10057";2017-07-18;21.322;6.61
"10058";2017-07-18;21.598;6.42
"10059";2017-07-18;22.107;6.05
"10060";2017-07-18;22.617;5.06
"10061";2017-07-18;22.872;5.49
"10062";2017-07-18;23.372;5.22
"10063";2017-07-18;23.647;5.49
"10064";2017-07-18;23.912;5.03
"10065";2017-07-18;24.412;6.02
"10066";2017-07-18;24.912;5.34
"10067";2017-07-18;25.411;4.69
"10068";2017-07-18;25.666;5.22
"10069";2017-07-18;25.931;4.6
"10070";2017-07-18;26.197;4.29
"10071";2017-07-18;26.451;4.23
"10072";2017-07-18;26.717;3.8
"10073";2017-07-18;27.237;4.11
"10074";2017-07-18;27.736;4.32
"10075";2017-07-18;28.236;3.43
"10076";2017-07-18;28.491;3.12
"10077";2017-07-18;28.756;3.09
"10078";2017-07-18;29.286;3.09
"10079";2017-07-18;29.796;2.96
"10840";2017-08-09;0.102;2.19
"10841";2017-08-09;0.357;1.98
"10842";2017-08-09;0.653;2.04
"10843";2017-08-09;1.122;2.01
"10844";2017-08-09;1.621;2.22
"10845";2017-08-09;1.876;2.53
"10846";2017-08-09;2.141;2.72
"10847";2017-08-09;2.396;2.99
"10848";2017-08-09;2.661;3.3
"10849";2017-08-09;3.161;3.52
"10850";2017-08-09;3.416;3.8
"10851";2017-08-09;3.691;4.29
"10852";2017-08-09;4.181;4.35
"10853";2017-08-09;4.436;4.48
"10854";2017-08-09;4.701;4.38
"10855";2017-08-09;4.986;4.54
"10856";2017-08-09;5.486;5.93
"10857";2017-08-09;5.976;4.66
"10858";2017-08-09;6.23;4.75
"10859";2017-08-09;6.526;5.03
"10860";2017-08-09;6.995;4.51
"10861";2017-08-09;7.26;4.17
"10862";2017-08-09;7.515;4.17
"10863";2017-08-09;8.035;4.01
"10864";2017-08-09;8.545;3.67
"10865";2017-08-09;8.8;3.58
"10866";2017-08-09;9.3;3.98
"10867";2017-08-09;9.555;3.43
"10868";2017-08-09;9.81;3.21
"10869";2017-08-09;10.085;2.9
"10870";2017-08-09;10.34;3.12
"10871";2017-08-09;10.84;3.09
"10872";2017-08-09;11.36;3.21
"10873";2017-08-09;11.859;2.5
"10874";2017-08-09;12.114;2.96
"10875";2017-08-09;12.379;2.22
"10876";2017-08-09;12.869;2.1
"10877";2017-08-09;13.134;1.79
"10878";2017-08-09;13.409;1.64
"10879";2017-08-09;13.919;1.48
"10880";2017-08-09;14.184;1.39
"10881";2017-08-09;14.674;1.54
"10882";2017-08-09;15.194;1.39
"10883";2017-08-09;15.704;1.54
"10884";2017-08-09;15.959;1.33
"10885";2017-08-09;16.468;1.14
"10886";2017-08-09;16.968;1.27
"10887";2017-08-09;17.233;1.3
"10888";2017-08-09;17.488;1.2
"10889";2017-08-09;17.753;1.42
"10890";2017-08-09;18.253;1.42
"10891";2017-08-09;18.528;1.33
"10892";2017-08-09;18.783;1.45
"10893";2017-08-09;19.273;1.42
"10894";2017-08-09;19.568;1.33
"10895";2017-08-09;20.068;1.3
"10896";2017-08-09;20.333;1.39
"10897";2017-08-09;20.833;2.84
"10898";2017-08-09;21.088;3.55
"10899";2017-08-09;21.373;3.86
"10900";2017-08-09;21.842;4.48
"10901";2017-08-09;22.352;3.77
"10902";2017-08-09;22.617;3.8
"10903";2017-08-09;23.127;4.41
"10904";2017-08-09;23.382;5.12
"10905";2017-08-09;23.647;4.14
"10906";2017-08-09;24.157;3.61
"10907";2017-08-09;24.432;3.43
"10908";2017-08-09;24.901;2.22
"10909";2017-08-09;25.177;2.69
"10910";2017-08-09;25.432;2.5
"10911";2017-08-09;25.707;3.43
"10912";2017-08-09;26.197;2.69
"10913";2017-08-09;26.462;2.47
"10914";2017-08-09;26.717;2.75
"10915";2017-08-09;27.216;2.16
"10916";2017-08-09;27.471;2.16
"10917";2017-08-09;27.736;1.67
"10918";2017-08-09;28.256;1.76
"10919";2017-08-09;28.766;2.35
"10920";2017-08-09;29.256;2.19
"10921";2017-08-09;29.531;2.01
"11660";2017-08-22;0.347;0.71
"11661";2017-08-22;0.602;0.46
"11662";2017-08-22;0.857;0.68
"11663";2017-08-22;1.346;0.77
"11664";2017-08-22;1.642;0.93
"11665";2017-08-22;2.121;1.17
"11666";2017-08-22;2.651;1.39
"11667";2017-08-22;3.161;1.76
"11668";2017-08-22;3.651;2.07
"11669";2017-08-22;3.906;2.16
"11670";2017-08-22;4.16;2.44
"11671";2017-08-22;4.426;2.72
"11672";2017-08-22;4.691;2.84
"11673";2017-08-22;4.946;3.24
"11674";2017-08-22;5.211;3.27
"11675";2017-08-22;5.7;3.77
"11676";2017-08-22;5.965;3.52
"11677";2017-08-22;6.23;3.83
"11678";2017-08-22;6.74;3.83
"11679";2017-08-22;6.995;3.67
"11680";2017-08-22;7.495;3.86
"11681";2017-08-22;7.75;4.35
"11682";2017-08-22;8.27;5.31
"11683";2017-08-22;8.77;4.94
"11684";2017-08-22;9.024;5.06
"11685";2017-08-22;9.279;4.78
"11686";2017-08-22;9.534;4.78
"11687";2017-08-22;9.799;4.88
"11688";2017-08-22;10.054;5.19
"11689";2017-08-22;10.32;5.43
"11690";2017-08-22;10.84;4.57
"11691";2017-08-22;11.329;4.14
"11692";2017-08-22;11.584;4.32
"11693";2017-08-22;11.839;3.95
"11694";2017-08-22;12.094;3.77
"11695";2017-08-22;12.349;3.67
"11696";2017-08-22;12.604;4.17
"11697";2017-08-22;12.869;4.26
"11698";2017-08-22;13.124;4.07
"11699";2017-08-22;13.634;3.06
"11700";2017-08-22;14.143;2.72
"11701";2017-08-22;14.674;2.78
"11702";2017-08-22;14.929;2.81
"11703";2017-08-22;15.428;2.28
"11704";2017-08-22;15.693;2.87
"11705";2017-08-22;15.959;2.1
"11706";2017-08-22;16.438;2.04
"11707";2017-08-22;16.703;2.1
"11708";2017-08-22;17.233;2.1
"11709";2017-08-22;17.763;1.91
"11710";2017-08-22;18.243;2.19
"11711";2017-08-22;18.742;2.19
"11712";2017-08-22;19.028;2.44
"11713";2017-08-22;19.283;2.38
"11714";2017-08-22;19.803;2.87
"11715";2017-08-22;20.292;2.44
"11716";2017-08-22;20.568;2.5
"11717";2017-08-22;21.047;2.16
"11718";2017-08-22;21.302;2.19
"11719";2017-08-22;21.577;2.25
"11720";2017-08-22;22.077;2.59
"11721";2017-08-22;22.332;2.47
"11722";2017-08-22;22.587;2.19
"11723";2017-08-22;22.862;2.38
"11724";2017-08-22;23.362;2.22
"11725";2017-08-22;23.617;2.1
"11726";2017-08-22;24.116;1.82
"11727";2017-08-22;24.412;1.45
"11728";2017-08-22;24.891;1.42
"11729";2017-08-22;25.391;1.76
"11730";2017-08-22;25.666;1.76
"11731";2017-08-22;26.197;1.42
"11732";2017-08-22;26.686;1.94
"11733";2017-08-22;26.941;2.07
"11734";2017-08-22;27.196;2.78
"11735";2017-08-22;27.471;3.4
"11736";2017-08-22;27.736;1.94
"11737";2017-08-22;28.216;1.88
"11738";2017-08-22;28.481;2.1
"11739";2017-08-22;28.98;2.04
"11740";2017-08-22;29.245;2.28
"11741";2017-08-22;29.745;2.19
"12491";2017-09-04;0.296;0.56
"12492";2017-09-04;0.816;0.68
"12493";2017-09-04;1.305;0.86
"12494";2017-09-04;1.57;0.99
"12495";2017-09-04;1.835;1.11
"12496";2017-09-04;2.325;1.36
"12497";2017-09-04;2.59;1.42
"12498";2017-09-04;2.845;1.51
"12499";2017-09-04;3.12;1.54
"12500";2017-09-04;3.61;1.51
"12501";2017-09-04;3.865;1.6
"12502";2017-09-04;4.14;1.57
"12503";2017-09-04;4.405;1.64
"12504";2017-09-04;4.895;1.67
"12505";2017-09-04;5.394;1.82
"12506";2017-09-04;5.659;1.85
"12507";2017-09-04;5.925;1.98
"12508";2017-09-04;6.179;2.04
"12509";2017-09-04;6.445;2.19
"12510";2017-09-04;6.934;2.35
"12511";2017-09-04;7.209;2.38
"12512";2017-09-04;7.699;2.47
"12513";2017-09-04;7.964;2.5
"12514";2017-09-04;8.229;2.56
"12515";2017-09-04;8.729;2.81
"12516";2017-09-04;9.249;3.06
"12517";2017-09-04;9.748;3.24
"12518";2017-09-04;10.003;3.49
"12519";2017-09-04;10.269;3.83
"12520";2017-09-04;10.768;4.72
"12521";2017-09-04;11.023;5.12
"12522";2017-09-04;11.288;4.04
"12523";2017-09-04;11.543;3.7
"12524";2017-09-04;11.819;3.58
"12525";2017-09-04;12.308;4.82
"12526";2017-09-04;12.563;4.35
"12527";2017-09-04;13.093;3.15
"12528";2017-09-04;13.583;2.9
"12529";2017-09-04;13.838;3.55
"12530";2017-09-04;14.103;4.26
"12531";2017-09-04;14.358;3.33
"12532";2017-09-04;14.857;1.7
"12533";2017-09-04;15.122;1.48
"12534";2017-09-04;15.377;1.27
"12535";2017-09-04;15.642;1.11
"12536";2017-09-04;16.152;1.27
"12537";2017-09-04;16.652;1.17
"12538";2017-09-04;16.907;1.2
"12539";2017-09-04;17.182;1.02
"12540";2017-09-04;17.682;1.11
"12541";2017-09-04;18.202;1.27
"12542";2017-09-04;18.457;1.17
"12543";2017-09-04;18.722;1.3
"12544";2017-09-04;19.232;1.2
"12545";2017-09-04;19.721;1.14
"12546";2017-09-04;19.976;1.36
"12547";2017-09-04;20.241;1.33
"12548";2017-09-04;20.506;1.51
"12549";2017-09-04;21.006;1.42
"12550";2017-09-04;21.292;1.23
"12551";2017-09-04;21.771;1.23
"12552";2017-09-04;22.026;1.3
"12553";2017-09-04;22.281;1.33
"12554";2017-09-04;22.536;1.14
"12555";2017-09-04;22.801;1.05
"12556";2017-09-04;23.301;1.27
"12557";2017-09-04;23.555;1.14
"12558";2017-09-04;23.821;1.05
"12559";2017-09-04;24.086;1.05
"12560";2017-09-04;24.596;0.96
"12561";2017-09-04;25.116;0.93
"12562";2017-09-04;25.605;1.05
"12563";2017-09-04;25.86;0.89
"12564";2017-09-04;26.115;0.93
"12565";2017-09-04;26.38;0.8
"12566";2017-09-04;26.635;0.83
"12567";2017-09-04;26.9;0.86
"12568";2017-09-04;27.4;0.68
"12569";2017-09-04;27.655;0.74
"12570";2017-09-04;27.92;0.77
"12571";2017-09-04;28.195;0.77
"12572";2017-09-04;28.695;0.77
"12573";2017-09-04;29.205;0.71
"12574";2017-09-04;29.715;0.74
"13319";2017-09-25;0.489;0.8
"13320";2017-09-25;0.744;1.11
"13321";2017-09-25;0.999;1.11
"13322";2017-09-25;1.275;1.08
"13323";2017-09-25;1.764;1.67
"13324";2017-09-25;2.029;2.07
"13325";2017-09-25;2.529;2.31
"13326";2017-09-25;2.804;2.1
"13327";2017-09-25;3.069;2.16
"13328";2017-09-25;3.569;2.35
"13329";2017-09-25;4.079;3.24
"13330";2017-09-25;4.579;2.62
"13331";2017-09-25;4.844;2.65
"13332";2017-09-25;5.099;3.18
"13333";2017-09-25;5.598;3.18
"13334";2017-09-25;5.853;4.63
"13335";2017-09-25;6.128;3.02
"13336";2017-09-25;6.628;3.95
"13337";2017-09-25;7.158;3.64
"13338";2017-09-25;7.648;3.98
"13339";2017-09-25;7.913;4.29
"13340";2017-09-25;8.413;4.11
"13341";2017-09-25;8.668;3.98
"13342";2017-09-25;8.923;3.89
"13343";2017-09-25;9.188;3.86
"13344";2017-09-25;9.453;4.54
"13345";2017-09-25;9.952;4.26
"13346";2017-09-25;10.207;4.38
"13347";2017-09-25;10.462;4.2
"13348";2017-09-25;10.748;4.11
"13349";2017-09-25;11.237;4.57
"13350";2017-09-25;11.502;4.2
"13351";2017-09-25;11.768;5.06
"13352";2017-09-25;12.247;4.48
"13353";2017-09-25;12.502;4.63
"13354";2017-09-25;12.777;4.54
"13355";2017-09-25;13.267;4.44
"13356";2017-09-25;13.552;4.41
"13357";2017-09-25;14.041;4.85
"13358";2017-09-25;14.317;4.29
"13359";2017-09-25;14.816;4.26
"13360";2017-09-25;15.071;4.44
"13361";2017-09-25;15.591;4.04
"13362";2017-09-25;16.101;3.86
"13363";2017-09-25;16.366;4.44
"13364";2017-09-25;16.856;4.01
"13365";2017-09-25;17.111;3.92
"13366";2017-09-25;17.366;4.41
"13367";2017-09-25;17.621;3.77
"13368";2017-09-25;17.886;3.73
"13369";2017-09-25;18.151;4.11
"13370";2017-09-25;18.416;3.92
"13371";2017-09-25;18.916;3.61
"13372";2017-09-25;19.191;3.77
"13373";2017-09-25;19.67;3.27
"13374";2017-09-25;19.925;2.72
"13375";2017-09-25;20.19;2.47
"13376";2017-09-25;20.7;3.24
"13377";2017-09-25;20.955;2.96
"13378";2017-09-25;21.21;2.44
"13379";2017-09-25;21.475;2.69
"13380";2017-09-25;21.73;2.69
"13381";2017-09-25;22.24;2.65
"13382";2017-09-25;22.505;2.5
"13383";2017-09-25;22.995;2.5
"13384";2017-09-25;23.26;2.1
"13385";2017-09-25;23.525;2.04
"13386";2017-09-25;24.025;1.73
"13387";2017-09-25;24.29;2.07
"13388";2017-09-25;24.779;1.7
"13389";2017-09-25;25.044;2.07
"13390";2017-09-25;25.299;1.64
"13391";2017-09-25;25.564;1.64
"13392";2017-09-25;25.819;1.54
"13393";2017-09-25;26.319;2.59
"13394";2017-09-25;26.594;2.16
"13395";2017-09-25;27.094;1.67
"13396";2017-09-25;27.349;1.7
"13397";2017-09-25;27.604;1.76
"13398";2017-09-25;28.114;1.67
"13399";2017-09-25;28.368;1.7
"13400";2017-09-25;28.623;1.45
"13401";2017-09-25;28.899;1.57
"13402";2017-09-25;29.388;1.2
"13403";2017-09-25;29.653;1.45
"13404";2017-09-25;29.908;1.3
"14170";2017-10-09;0.306;0.8
"14171";2017-10-09;0.561;0.89
"14172";2017-10-09;0.816;0.83
"14173";2017-10-09;1.081;0.93
"14174";2017-10-09;1.591;1.27
"14175";2017-10-09;1.846;1.51
"14176";2017-10-09;2.121;1.79
"14177";2017-10-09;2.631;1.91
"14178";2017-10-09;3.141;2.22
"14179";2017-10-09;3.416;2.38
"14180";2017-10-09;3.885;2.72
"14181";2017-10-09;4.171;2.9
"14182";2017-10-09;4.691;3.09
"14183";2017-10-09;5.16;2.38
"14184";2017-10-09;5.425;2.62
"14185";2017-10-09;5.68;2.72
"14186";2017-10-09;5.955;2.81
"14187";2017-10-09;6.434;2.81
"14188";2017-10-09;6.71;2.65
"14189";2017-10-09;7.209;2.78
"14190";2017-10-09;7.464;2.96
"14191";2017-10-09;7.74;2.84
"14192";2017-10-09;8.239;3.24
"14193";2017-10-09;8.494;2.78
"14194";2017-10-09;9.035;2.93
"14195";2017-10-09;9.534;3.36
"14196";2017-10-09;10.034;2.99
"14197";2017-10-09;10.32;2.96
"14198";2017-10-09;10.799;3.3
"14199";2017-10-09;11.064;3.24
"14200";2017-10-09;11.594;3.86
"14201";2017-10-09;11.849;3.89
"14202";2017-10-09;12.349;3.83
"14203";2017-10-09;12.838;4.38
"14204";2017-10-09;13.093;4.14
"14205";2017-10-09;13.348;4.01
"14206";2017-10-09;13.603;4.23
"14207";2017-10-09;14.123;4.17
"14208";2017-10-09;14.378;3.67
"14209";2017-10-09;14.633;3.7
"14210";2017-10-09;15.133;3.49
"14211";2017-10-09;15.388;3.36
"14212";2017-10-09;15.653;3.36
"14213";2017-10-09;16.162;3.52
"14214";2017-10-09;16.683;3.64
"14215";2017-10-09;17.192;3.49
"14216";2017-10-09;17.692;3.43
"14217";2017-10-09;17.947;3.15
"14218";2017-10-09;18.212;2.96
"14219";2017-10-09;18.467;2.78
"14220";2017-10-09;18.722;3.73
"14221";2017-10-09;18.977;3.83
"14222";2017-10-09;19.262;3.33
"14223";2017-10-09;19.742;3.49
"14224";2017-10-09;19.997;3.27
"14225";2017-10-09;20.252;2.75
"14226";2017-10-09;20.506;2.59
"14227";2017-10-09;20.772;2.81
"14228";2017-10-09;21.292;2.47
"14229";2017-10-09;21.791;2.07
"14230";2017-10-09;22.046;1.94
"14231";2017-10-09;22.311;2.13
"14232";2017-10-09;22.566;2.31
"14233";2017-10-09;22.821;2.75
"14234";2017-10-09;23.321;2.04
"14235";2017-10-09;23.596;2.04
"14236";2017-10-09;24.086;1.7
"14237";2017-10-09;24.341;1.6
